,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,34.18,34.540001000000004,33.650002,33.73,25.761932,125136900
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,33.32,33.709998999999996,33.02,33.380001,25.494612,84865200
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,33.540001000000004,34.669998,33.380001,34.459998999999996,26.4065,104311500
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,34.619999,34.75,33.75,33.93,26.000362,84063100
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,33.759997999999996,34.099998,33.549999,33.759997999999996,25.870098000000002,64014100
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,33.860001000000004,34.259997999999996,33.709998999999996,34.09,26.122974,71113800
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,33.959998999999996,34.240002000000004,33.869999,33.959998999999996,26.02335,63026200
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,34.23,34.970001,34.099998,34.580002,26.498453,100009400
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,34.400002,34.73,34.18,34.23,26.230257,89518700
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,34.360001000000004,34.439999,33.709998999999996,34.110001000000004,26.138294000000002,33467200
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,34.09,34.369999,32.93,32.970001,25.264725,80335000
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,33.27,33.599998,32.68,33.060001,25.333694,84178400
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,33.380001,33.889998999999996,32.900002,33.700001,25.824118,88585000
13,2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,33.580002,33.93,33.310001,33.59,25.739824,53633600
14,2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,33.919998,34.119999,33.189999,33.599998,25.747492,71027800
15,2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,33.5,33.639998999999996,32.68,32.919998,25.226402,61770600
16,2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,32.740002000000004,33.240002000000004,32.630001,32.77,25.111465,54801500
