,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,71.940002,72.099998,69.66999799999999,70.410004,50.361446,8790800
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,70.25,70.550003,69.480003,69.599998,49.782089,7588200
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,70.089996,71.300003,69.029999,71.07,50.833519,7243000
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,71.639999,72.0,69.849998,70.029999,50.089649,7500400
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,69.889999,70.650002,69.290001,69.730003,49.875057,7699600
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,70.059998,70.25,68.540001,69.440002,49.667652000000004,7640300
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,69.400002,69.5,67.410004,68.199997,48.780716,7385700
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,68.16999799999999,69.230003,67.160004,68.279999,48.837933,7487700
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,67.58000200000001,68.730003,67.0,67.940002,48.594757,6311100
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,68.529999,68.730003,67.639999,68.629997,49.088276,2459900
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,68.760002,69.709999,67.75,67.83000200000001,48.516083,4521900
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,68.050003,69.43,67.900002,68.82,49.22417100000001,7098800
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,69.480003,71.349998,68.82,71.190002,50.919346000000004,6637000
